,origin_x,origin_y,destination_x,destination_y,treq,hub,ttrav,tarr,u,dist_OH,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM
115,19.872702,50.100578,19.969008628036885,50.01927195725513,2024-03-28 07:47:50,1786358199,462.8333333333333,2024-03-28 07:55:32,5.554,2777,21.946860075122466,14.007087443593615,21.625394172870408,0.5796814621598977
116,19.88290554,50.09364031,19.923171952469623,50.08021759943809,2024-03-28 07:51:04,1786358199,272.0,2024-03-28 07:55:36,3.2640000000000002,1632,13.137243082650844,30.046432142829488,14.797226240520958,0.1597642578121619
117,19.87382093,50.08999024,19.89025801381177,50.09184543984393,2024-03-28 08:07:51,1786358199,244.33333333333334,2024-03-28 08:11:55,2.932,1466,9.35870225557772,3.538296879674987,11.434773308219912,0.11144443550527433
118,19.88637136,50.101115,19.874204666574258,50.101607075245525,2024-03-28 08:14:22,1786358199,414.6666666666667,2024-03-28 08:21:16,4.976,2488,8.821759699147137,3.6977589473416734,15.80677868411457,0.0009247896954747419
119,19.88195499,50.09260556,19.931234427840387,50.01286261264468,2024-03-28 07:49:50,1786358199,295.8333333333333,2024-03-28 07:54:45,3.55,1775,18.12906541347203,12.93680244353715,19.265453270618345,0.24298417190924693
120,19.88864474,50.09978823,20.006285715904397,50.077821947252225,2024-03-28 08:11:02,1786358199,449.6666666666667,2024-03-28 08:18:31,5.396,2698,19.716809323268606,4.1331937217564745,19.70905785708178,0.5019378568436684
121,19.88126722,50.08402311,19.909705443399535,50.071701286063636,2024-03-28 08:01:42,1786358199,46.333333333333336,2024-03-28 08:02:28,0.556,278,6.647327180390717,6.312819924756532,7.602354962382299,0.2778748193705823
122,19.89000052,50.09511363,19.81365667690169,49.967735529248124,2024-03-28 07:53:38,1786358199,415.3333333333333,2024-03-28 08:00:33,4.984,2492,28.688796503723857,13.623044022520606,31.42203631578056,0.06104021095979596
123,19.872702,50.100578,19.91889755499071,50.09845420799526,2024-03-28 08:01:39,1786358199,462.8333333333333,2024-03-28 08:09:21,5.554,2777,13.60600943603297,12.93680244353715,19.003684924700067,0.004506689798675462
124,19.872702,50.100578,19.92604983564809,50.063908405043826,2024-03-28 07:48:31,1786358199,462.8333333333333,2024-03-28 07:56:13,5.554,2777,13.837702255585786,3.6977589473416734,14.722757030032854,0.2921314016032712
125,19.88032939,50.09735048,19.909705443399535,50.071701286063636,2024-03-28 08:10:48,1786358199,369.6666666666667,2024-03-28 08:16:57,4.436,2218,9.75833436087017,10.972076954870055,11.4823549623823,0.15135400934959758
126,19.88178035,50.10009146,19.914635113529016,50.04779141022027,2024-03-28 07:58:24,1786358199,375.0,2024-03-28 08:04:39,4.5,2250,17.378433834545042,10.972076954870055,18.405302330788917,0.2636916617398593
127,19.87904874,50.08382853,19.8944574398021,50.00234556464199,2024-03-28 08:04:03,1786358199,46.333333333333336,2024-03-28 08:04:49,0.556,278,,14.365528233016779,,
128,19.872702,50.100578,19.936757380804103,50.067134571555755,2024-03-28 07:48:11,1786358199,462.8333333333333,2024-03-28 07:55:53,5.554,2777,18.93442045105746,10.828238233016778,13.96127906013024,0.9931262049710455
129,19.88583674,50.08531431,19.896749805080038,50.092023913249974,2024-03-28 07:47:54,1786358199,316.1666666666667,2024-03-28 07:53:10,3.794,1897,14.258278796943475,13.345578420984278,12.659853157797512,0.8317982314585529
130,19.86972608,50.09211312,19.952184584477106,50.02572924887218,2024-03-28 08:11:22,1786358199,364.5,2024-03-28 08:17:26,4.374,2187,7.168596578838254,12.664308195471676,17.412272744309348,3.5580538296887494e-05
131,19.88275546,50.09273452,19.95318585199058,50.06650806917316,2024-03-28 08:09:51,1786358199,295.8333333333333,2024-03-28 08:14:46,3.55,1775,18.659069811943766,8.473154812000233,13.700909774414802,0.9930231748449233
132,19.86946334,50.09075519,19.930973165459715,50.026588448785624,2024-03-28 07:56:40,1786358199,364.5,2024-03-28 08:02:44,4.374,2187,13.166563157845907,14.779129398455604,18.82298507514666,0.0034828274692201974
133,19.88167147,50.0849322,20.007755208269458,50.09150013954137,2024-03-28 08:05:42,1786358199,355.5,2024-03-28 08:11:37,4.266,2133,20.022945187870704,4.971191992415154,17.662118684138775,0.9137909373096831
134,19.87253524,50.09700807,20.01145369249892,50.08336691391546,2024-03-28 07:54:25,1786358199,460.6666666666667,2024-03-28 08:02:05,5.5280000000000005,2764,13.47045804502508,33.07130857139054,17.601833872122405,0.01580689590812028
135,19.8855818,50.10137253,19.91223597976861,50.08584031584903,2024-03-28 07:51:18,1786358199,410.1666666666667,2024-03-28 07:58:08,4.922000000000001,2461,14.742015037520899,4.971191992415154,13.204890639049163,0.8230463084788314
136,19.88870534,50.09511034,19.885468795880367,50.09741493157783,2024-03-28 07:56:29,1786358199,337.8333333333333,2024-03-28 08:02:06,4.054,2027,10.227486616488221,12.547111578870524,12.672087368374351,0.07983428339536171
137,19.88261663,50.10067769,20.03412358717123,50.06704852280757,2024-03-28 08:05:59,1786358199,375.0,2024-03-28 08:12:14,4.5,2250,2.817422744349681,9.098744022464139,22.11785409765114,4.1488636584053205e-09
138,19.8703257,50.09958809,19.92604983564809,50.063908405043826,2024-03-28 07:58:43,1786358199,532.3333333333334,2024-03-28 08:07:35,6.388000000000001,3194,21.011358007439647,4.1331937217564745,15.556757030032854,0.9957416283847105
