,origin_x,origin_y,destination_x,destination_y,treq,origin,destination,dist,ttrav,tarr,t_expected,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,nTrips
60,19.86199134,50.01715864,19.90989549802081,50.026607780825934,2024-03-28 07:52:32,3932023786,1989392511,2299,383.1666666666667,2024-03-28 07:58:55,420.0,13.11457041347203,4.622987819480214,11.170987819480214,0.8621285421311047,1
61,19.86183546,50.01794114,19.886275110704297,50.022902472667816,2024-03-28 07:58:51,4311593980,1989392511,2499,416.5,2024-03-28 08:05:47,416.5,11.688112217976151,5.76275330819571,12.71075330819571,0.2645132675368091,0
62,19.87394749,50.01411525,19.91846245445818,50.062309704373035,2024-03-28 08:08:28,967785623,1989392511,1502,250.33333333333334,2024-03-28 08:12:38,250.33333333333334,16.735540413480095,12.640510676634598,17.5945106766346,0.2975545320813328,0
63,19.8846859,50.01788337,19.896832819715183,50.023389904983894,2024-03-28 08:05:49,3034022420,1989392511,646,107.66666666666667,2024-03-28 08:07:36,107.66666666666667,8.302955902195594,6.397924248041271,9.63992424804127,0.20800905506836453,0
64,19.88333897,50.01292177,19.96285314488492,50.06240333080091,2024-03-28 07:59:30,3600093249,1989392511,873,145.5,2024-03-28 08:01:55,145.5,23.48987736835015,19.40808684202502,23.10408684202502,0.5952689448295848,0
65,19.87539769,50.02134687,19.952184584477106,50.02572924887218,2024-03-28 07:49:25,1349572358,1989392511,1842,307.0,2024-03-28 07:54:32,422.0,19.29001684204922,12.186179135260772,17.820179135260773,0.7548849584032559,1
66,19.86514122,50.02113943,19.90664300481499,50.03013095170665,2024-03-28 07:46:59,4250868801,1989392511,2352,392.0,2024-03-28 07:53:31,592.0,14.495195150301395,5.078109661602035,11.732109661602035,0.8968852506492981,1
67,19.88048954,50.01419327,19.941532571499973,50.04104459668561,2024-03-28 07:59:29,4786826363,1989392511,1123,187.16666666666666,2024-03-28 08:02:36,187.0,18.079435488642897,12.309359210463908,16.505359210463908,0.8284350146360296,1
68,19.87442667,50.01761428,19.85070241837846,50.030662414247296,2024-03-28 07:53:03,967791713,1989392511,1831,305.1666666666667,2024-03-28 07:58:08,305.1666666666667,7.8834619924393525,6.065022481162917,11.677022481162917,0.02201951761654473,0
69,19.87376115,50.01024435,19.886275110704297,50.022902472667816,2024-03-28 08:11:50,295825425,1989392511,1955,325.8333333333333,2024-03-28 08:17:15,325.8333333333333,8.60290439839107,5.76275330819571,11.622753308195708,0.04653717814937712,0
70,19.86523633,50.00529383,19.92168228026507,50.028237756414214,2024-03-28 07:47:03,967785575,1989392511,2757,459.5,2024-03-28 07:54:42,459.5,10.894147706691646,5.673519398423337,13.137519398423336,0.09592274466803699,0
71,19.87630873,50.01136755,19.86152711303839,50.017915223637544,2024-03-28 07:54:04,295825429,1989392511,1704,284.0,2024-03-28 07:58:48,284.0,8.740010639073363,8.009543571382475,13.367543571382473,0.009684154525867822,0
